version,caseid,mode,weight_full,registered,ideo,ideoHarris,ideoTrump,ideoDems,ideoReps,pid7,supportVoterID,supportFelonVote,supportTransSports,supportLGJob,supportBirthright,supportWall,attend,age,marital,educ,activeduty,union,race,children,havepassport,gender,transgender,sexualorientation,income,concernedhealthcare,polviolence,polviolchange,watchHannity,watchMaddow,watchSharkTank,watchNCIS,watchAndersonCooper,watch60Minutes,watchMeetThePress,watchPriceIsRight,watchGMA,watchToday,watchSNL,mobilProtest,mobilPetition,mobilDonate,mobilArgue,mobilContact,voted2024,votechoice24,howvoted24,howdifficultvote,harrisFT,trumpFT,DemHouseCandFT,RepHouseCandFT,walzFT,vanceFT,bidenFT,fundamentalistsFT,feministsFT,liberalsFT,unionsFT,bigbusinessFT,conservativesFT,scotusFT,gaylesbianFT,congressFT,muslimsFT,christiansFT,magaFT,jewsFT,policeFT,transFT,blmFT,nraFT,fbiFT,ruralFT,plannedParenthoodFT,houseIncumbent,importImmig,importCost,importClimate,importGuns,importAbortion,democImport,officialsDontCare,noSay,tooComplicated,understandPol,votesCountedFairly,affirmativeAction,vaccinesSchools,greenhouseGas,backgroundChecks,assaultRifles,rural,supportTransMilitary,intpol,preferDemoc,ctAuthority,usDemocracy,trustCongress,trustGovernment,trustJudiciary,trustScientists,trustParties,trustMedia,asianamericanFT,hispanicFT,blacksFT,illegalImmigrantFT,whitesFT,winner2020,state,harris24,trump24,female,dem,independent,gop,hispanic,white,black,aapi
ANES2024TimeSeries_20250808,237638,2,,1,4,2,7,3,6,3,2,4,4,2,6,6,1,,1,3,3,1,1,0,1,1,2,1,4,2,1,1,0,0,0,1,0,1,1,0,1,1,1,2,1,2,2,1,1,1,2,1,85,0,,0,85,0,70,0,50,40,85,15,30,15,50,50,40,70,0,70,85,40,30,40,85,70,70,4,1,2,1,2,2,1,1,1,2,2,1,4,1,1,1,7,1,7,1,1,1,8,3,3,3,2,3,2,70,70,85,15,85,2,AZ,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,237650,2,,1,4,4,5,4,4,6,1,1,1,1,4,4,1,49,1,4,3,2,3,1,2,1,2,1,5,2,1,1,0,0,1,1,1,1,1,0,0,0,0,2,2,2,1,2,1,1,1,2,60,50,,50,85,30,80,0,30,50,60,60,50,0,60,30,40,60,0,70,85,40,40,60,85,70,85,4,3,1,1,3,1,1,1,1,5,2,1,7,1,1,1,6,2,4,2,1,1,8,3,2,3,2,2,2,60,60,40,50,60,2,AZ,1,0,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,237685,2,,1,3,3,5,3,6,2,,5,6,1,4,4,2,67,3,1,3,2,4,0,1,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,70,0,,15,70,15,85,15,50,60,70,50,30,30,50,70,15,15,0,50,60,50,60,0,100,70,100,3,4,3,3,4,2,1,4,4,5,2,1,4,1,2,1,7,2,3,2,1,1,9,2,2,2,1,3,2,50,50,50,50,50,2,NV,1,0,1,1,0,0,0,0,0,1
ANES2024TimeSeries_20250808,237697,2,,1,,1,7,1,7,7,3,3,3,3,4,4,1,22,5,3,3,2,1,0,1,2,2,1,5,3,4,4,0,1,0,1,0,0,1,1,0,0,0,2,1,2,2,2,1,2,1,1,0,100,0,,0,85,0,36,78,45,86,45,46,56,85,45,23,56,56,45,45,12,69,56,56,50,50,1,1,1,4,2,3,3,3,2,3,3,2,1,4,3,5,3,4,2,2,2,3,0,1,2,3,2,2,2,56,50,50,0,50,2,NV,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237703,,,1,3,2,7,2,6,2,2,2,2,1,6,4,1,43,1,4,3,2,1,1,1,2,2,1,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,237709,3,,,5,1,6,,,5,,,,,,,,79,1,3,,,1,,,,,,3,,,,,,,,,,,,,,,2,2,,2,,1,2,1,1,0,85,,,15,70,0,50,50,40,40,85,60,70,40,40,40,,70,50,85,15,15,70,50,50,0,,1,1,5,2,4,1,2,3,3,,2,,,,,,2,,3,,,,,,,,,2,50,50,50,15,50,,NV,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237721,2,,1,6,2,6,2,6,7,1,2,7,2,4,1,2,80,2,4,3,2,1,0,1,2,2,1,5,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,40,70,50,,40,85,50,60,40,40,50,50,70,50,40,50,40,85,85,70,85,40,50,60,85,85,60,1,1,2,4,2,2,2,3,3,3,4,2,6,2,2,1,1,2,6,2,2,2,8,2,2,1,2,2,2,85,,85,50,85,2,AZ,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237739,2,,1,6,2,6,2,5,7,3,4,4,3,6,1,2,65,1,2,3,2,1,0,2,2,2,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,0,100,,,0,100,0,0,0,50,100,100,50,85,0,15,0,85,100,85,100,0,0,85,15,85,0,3,1,1,4,1,3,1,1,1,1,3,3,4,2,4,2,6,1,4,4,1,2,9,3,3,3,3,3,3,75,70,75,65,70,2,AZ,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237774,3,,,6,1,6,,,7,,,,,,,,71,1,4,,,3,,,,,,4,,,,,,,,,,,,,,,2,1,,1,,1,2,1,1,0,100,,,0,90,0,50,30,0,60,85,90,70,30,70,85,,100,85,,30,50,85,60,75,15,,1,1,2,1,1,1,3,4,4,,3,,,,,,2,,3,,,,,,,,,3,70,90,85,50,85,,AZ,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,237780,2,,1,4,3,7,3,7,3,2,4,4,2,5,6,2,64,1,3,2,1,6,0,2,1,2,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,85,0,,15,85,10,85,10,35,55,65,30,35,25,50,25,45,70,0,50,55,25,33,45,60,70,60,2,4,1,3,4,4,1,2,1,3,4,2,6,3,3,3,5,2,3,3,2,2,7,4,1,3,1,3,2,65,50,45,30,65,2,NV,1,0,0,1,0,0,0,0,0,0
ANES2024TimeSeries_20250808,237792,2,,1,7,1,7,1,6,7,1,7,1,4,1,1,1,,2,5,3,2,1,0,1,1,2,1,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,0,100,15,,30,85,0,100,30,30,40,50,100,85,50,40,40,100,100,70,85,50,0,100,60,100,15,3,1,1,4,2,4,1,1,1,2,3,3,4,7,7,2,6,4,4,2,1,1,8,3,3,2,2,2,3,70,70,70,15,70,1,AZ,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237835,2,,1,4,3,6,3,6,1,3,3,6,1,2,6,1,77,1,5,3,2,1,0,1,2,2,1,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,85,,,40,70,0,60,40,60,70,60,40,30,15,50,30,60,70,15,50,60,60,70,30,60,60,70,4,2,1,2,1,2,1,4,3,4,2,2,4,1,1,1,1,1,4,2,2,2,8,3,2,3,1,3,2,70,70,70,70,70,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,237841,2,,1,4,4,4,1,6,7,,4,1,1,4,4,2,26,5,3,3,2,3,4,2,1,2,1,2,3,1,4,,,,,,,,,,,,2,2,2,2,2,0,,3,6,70,40,,,60,60,70,15,0,50,40,30,40,15,70,0,30,15,40,40,70,60,30,50,15,15,65,4,3,1,2,3,4,5,1,1,5,3,3,4,1,4,4,4,2,4,2,2,1,6,4,2,3,2,3,3,60,85,40,50,70,2,CA,,,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,237853,,,1,5,1,6,2,6,6,,4,6,1,4,2,1,25,5,4,3,2,1,0,1,2,2,1,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237882,2,,2,,4,4,6,3,4,1,2,3,1,7,4,2,54,4,2,3,2,1,1,2,1,2,1,3,1,1,4,,,,,,,,,,,,2,2,2,2,2,0,,3,6,100,50,,,50,50,70,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2,2,2,2,3,3,5,3,3,2,4,3,4,4,4,4,4,3,4,2,3,3,5,3,3,3,3,3,2,50,,50,50,50,1,NV,,,0,0,1,0,0,1,0,0
ANES2024TimeSeries_20250808,237893,2,,1,,2,7,2,6,2,,1,1,1,4,7,2,41,5,3,3,2,1,4,2,2,2,1,3,2,1,1,0,0,0,0,0,1,0,1,1,1,0,2,2,2,2,2,0,,3,6,60,50,,,50,50,15,50,50,50,50,50,50,50,100,50,50,70,,30,15,30,85,50,50,50,100,2,5,1,2,4,1,3,1,1,2,3,3,5,4,4,2,4,3,1,3,3,2,5,2,3,4,1,3,1,85,85,100,85,85,2,OR,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,237953,2,,1,4,4,7,4,4,4,1,7,4,1,4,1,2,64,3,1,3,2,1,0,1,2,2,3,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,70,50,,,0,0,0,0,70,100,100,50,40,0,100,0,100,50,0,100,100,100,70,40,100,100,100,4,2,1,1,2,1,5,1,2,1,5,2,4,4,1,1,1,1,1,4,3,3,5,4,4,2,2,4,4,100,100,100,50,50,2,AK,,,1,0,1,0,0,1,0,0
ANES2024TimeSeries_20250808,237958,2,,1,4,1,5,2,5,5,1,7,4,4,7,7,2,67,3,5,3,2,1,0,2,2,2,1,5,1,1,7,,,,,,,,,,,,,2,2,2,2,0,,3,6,0,0,,,30,30,0,15,30,30,60,50,50,60,15,50,40,40,15,30,70,15,50,50,85,60,70,2,1,1,1,1,5,1,1,2,4,1,2,7,1,1,1,1,1,1,1,1,1,5,3,2,2,1,3,3,60,60,60,40,60,2,CA,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,237970,2,,1,2,2,7,2,7,1,,2,6,1,7,7,1,30,1,4,3,2,1,0,1,2,2,1,5,4,1,2,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,2,2,75,0,,40,100,0,60,0,95,95,100,10,40,10,100,35,95,80,0,100,75,100,100,0,70,85,100,3,4,2,2,1,1,1,2,4,4,2,1,3,1,1,1,1,3,1,2,2,1,6,3,3,2,1,3,2,75,75,85,75,50,2,AK,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,237981,2,,1,4,3,2,5,3,3,1,2,5,1,2,7,2,35,5,3,3,2,5,0,2,2,2,1,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,50,0,,,50,50,0,100,100,50,100,50,50,50,100,50,100,100,50,100,100,100,100,50,100,100,100,4,5,1,1,3,1,1,1,2,1,4,5,4,4,2,1,1,4,4,4,5,2,4,4,4,3,4,4,2,15,100,100,100,0,1,AK,,,1,1,0,0,0,0,0,0
ANES2024TimeSeries_20250808,237999,2,,1,5,1,5,1,5,5,1,4,1,1,4,1,2,71,3,4,3,2,1,0,2,2,2,1,6,1,1,1,,,,,,,,,,,,2,2,2,1,2,0,,3,6,15,85,,,0,85,10,50,20,10,40,40,90,85,75,10,50,85,85,90,60,50,0,50,10,85,10,4,1,1,4,4,4,5,1,2,5,1,4,5,4,7,1,1,2,4,2,1,1,7,4,3,2,2,3,4,90,90,90,0,90,1,CA,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238010,2,,1,6,1,5,2,4,5,1,6,2,2,4,4,1,,5,5,,2,,0,1,1,2,1,,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,,2,1,0,52,,,30,57,0,60,50,30,50,40,85,70,50,30,50,85,50,55,62,42,15,45,40,60,0,3,2,2,2,2,1,1,3,3,4,3,2,7,4,4,6,7,3,6,2,3,2,6,3,3,2,2,3,3,50,50,50,45,50,,MT,,,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,238026,2,,1,4,3,4,4,4,4,2,4,2,3,6,4,2,49,4,4,3,1,1,1,1,2,2,1,4,3,1,2,,,,,,,,,,,,2,2,2,2,2,0,,3,6,50,60,,,,,30,,60,,,50,70,50,,70,,,,,85,,,50,50,,,2,2,1,3,3,,2,3,2,2,3,2,4,2,2,1,2,1,,2,3,2,6,2,3,2,2,2,3,70,60,70,50,70,2,CA,,,1,0,1,0,0,1,0,0
ANES2024TimeSeries_20250808,238032,3,,,2,2,7,,,2,,,,,,,,45,1,5,,,1,,,,,,5,,,,,,,,,,,,,,,2,1,,,,1,1,2,2,85,0,,,70,0,60,50,85,60,60,30,40,40,100,40,85,,0,85,60,85,85,0,50,75,85,,2,2,1,1,1,1,3,4,4,,2,,,,,,2,,3,,,,,,,,,2,85,85,85,85,85,,WA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238038,2,,1,3,3,7,3,7,1,1,1,7,1,7,4,2,69,3,3,3,2,1,0,2,2,2,1,2,5,1,4,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,1,2,1,100,0,,,85,0,100,60,85,70,70,40,40,0,100,85,100,100,0,100,85,100,100,50,100,100,100,1,3,1,1,2,1,1,2,4,4,3,2,6,1,1,1,1,4,1,2,2,1,4,2,2,3,1,2,2,85,,85,70,85,2,OR,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238056,2,,1,5,4,7,3,7,2,3,4,2,1,3,6,1,54,3,5,3,2,1,1,1,1,2,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,2,1,85,0,,0,50,0,85,0,50,60,30,40,30,15,70,15,30,30,0,100,85,50,15,0,85,15,85,4,3,3,1,3,2,1,1,2,5,1,1,4,1,1,1,1,2,3,1,1,1,7,4,3,3,1,4,2,70,60,50,40,70,2,CA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238067,2,,2,3,,,2,6,6,2,2,4,1,6,6,1,29,1,5,3,2,1,0,2,1,2,1,,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,55,20,,,60,50,55,50,60,60,70,50,60,45,70,45,70,70,40,70,50,70,70,50,50,70,70,2,3,1,3,3,2,3,2,2,2,3,2,2,4,2,1,2,1,2,2,2,2,6,2,2,2,2,3,2,60,60,60,60,60,2,CA,1,0,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238097,2,,1,4,4,,2,7,3,1,2,1,1,2,1,1,53,1,3,3,2,1,2,1,1,2,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,60,0,,0,60,0,60,100,100,50,50,40,0,,50,30,100,100,0,0,0,50,0,50,85,50,85,4,1,1,1,1,1,1,2,1,1,3,1,5,1,1,1,2,5,7,3,5,3,5,4,4,3,1,4,2,50,50,50,0,40,2,CA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238102,2,,1,2,2,7,2,6,2,,4,6,1,6,6,1,46,3,5,3,2,1,0,1,2,2,1,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,70,15,,50,,40,40,15,100,100,50,50,30,40,100,50,85,85,15,100,70,100,70,40,50,70,100,2,2,2,2,2,1,1,2,2,3,4,2,4,2,2,1,1,2,3,3,1,2,6,3,3,3,1,3,2,85,85,85,60,,2,OR,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238132,,,,,2,7,,,6,,,,,,,,63,1,4,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238138,2,,1,3,2,2,2,7,5,,6,5,1,7,2,1,54,1,5,3,2,1,1,1,1,2,1,6,1,1,4,0,0,1,0,1,1,0,1,0,1,1,2,2,2,1,1,1,1,2,1,60,0,,30,70,30,50,0,75,60,85,60,60,40,85,15,85,60,15,85,85,85,60,60,90,70,90,2,3,1,2,2,2,1,2,2,4,1,1,2,1,1,1,4,2,1,1,1,1,7,4,2,1,1,4,2,90,85,90,85,90,2,CA,1,0,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238143,2,,1,6,1,5,2,6,6,2,3,1,2,4,2,1,26,5,4,3,2,6,0,1,1,2,1,6,4,1,1,,,,,,,,,,,,2,1,2,1,2,1,2,2,1,5,60,35,,5,90,10,60,50,50,50,50,50,100,50,50,50,60,70,60,100,45,50,50,50,55,45,4,1,1,4,3,3,1,1,1,2,2,2,4,4,3,3,5,2,4,2,1,1,6,3,3,2,3,3,3,50,50,59,40,50,2,WA,0,1,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,238149,2,,1,2,2,7,2,6,3,,4,4,1,4,7,2,47,2,3,3,2,1,0,1,2,2,3,3,2,2,4,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,1,1,1,2,1,75,0,,30,75,0,70,0,90,95,50,20,30,30,100,40,75,20,0,90,55,100,100,40,60,50,100,2,4,1,1,3,1,1,2,3,3,3,4,2,4,1,1,4,2,1,3,3,1,4,3,3,2,1,3,3,90,90,90,85,50,2,WA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238161,2,,1,3,2,7,1,7,2,1,4,7,1,4,7,1,32,1,5,3,2,1,0,1,2,2,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,3,85,0,,0,100,0,60,20,95,85,60,20,45,0,100,20,50,40,0,100,50,100,100,30,50,80,100,3,3,3,1,3,1,3,1,1,4,2,3,4,1,1,1,1,2,1,4,3,3,8,3,4,3,1,4,2,10,100,100,50,70,2,WA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238185,2,,1,4,4,7,2,6,1,,7,4,1,1,4,2,41,5,3,2,2,1,0,2,1,2,2,4,1,5,1,0,0,1,0,1,1,1,1,0,1,1,2,2,2,2,2,1,1,2,1,0,70,,50,,0,0,0,0,0,40,0,0,40,100,40,50,50,40,50,40,0,50,50,50,50,0,4,1,1,1,1,5,1,1,5,5,1,1,7,1,4,7,7,1,7,1,1,1,10,4,2,4,2,4,2,0,0,50,0,100,2,NV,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238214,,,1,4,2,6,2,6,4,1,4,4,2,4,2,1,64,1,5,3,2,4,0,1,1,2,1,5,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,0,0,1,0,0,0,0,1
ANES2024TimeSeries_20250808,238226,2,,1,4,2,7,1,7,5,1,3,1,1,1,1,1,74,3,3,3,2,1,0,1,2,2,1,4,1,1,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,60,40,,,50,15,50,70,70,50,50,40,70,50,40,40,40,100,60,100,85,50,50,0,70,100,100,2,1,2,2,1,1,1,1,1,3,4,2,7,2,1,1,7,3,6,3,2,1,10,2,2,2,2,2,3,100,70,70,0,100,2,MT,1,0,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238255,2,,1,6,1,7,2,6,6,2,1,1,1,2,2,1,32,3,3,3,2,3,0,1,1,2,1,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,0,100,0,,0,100,0,50,50,50,50,50,100,50,50,50,50,100,100,100,70,50,50,50,50,100,70,2,1,1,3,1,2,1,2,2,2,4,2,5,4,2,1,7,2,4,2,1,1,9,2,2,2,2,2,3,70,70,70,0,70,1,CA,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,238276,2,,1,2,3,7,2,6,1,1,1,6,1,7,7,1,35,5,4,3,1,1,0,1,2,2,1,5,3,1,6,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,1,1,1,70,0,,15,70,15,70,15,100,70,85,30,30,30,85,40,70,40,15,85,30,85,85,0,50,50,85,4,2,1,1,2,2,1,3,4,4,3,2,3,2,1,1,1,2,1,1,1,1,7,2,3,2,1,3,2,85,85,85,70,60,2,AK,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238288,2,,1,1,2,7,2,7,1,2,3,7,1,6,6,2,34,5,4,3,2,1,0,1,2,2,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,1,1,1,85,0,,40,70,15,60,0,70,85,85,15,30,40,100,40,70,40,0,100,50,100,100,0,50,50,100,2,3,1,1,1,1,1,2,3,2,4,1,3,3,1,1,1,5,3,2,2,1,10,2,2,2,1,2,2,85,85,70,50,60,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238300,2,,1,2,2,7,2,7,1,,6,4,1,4,7,1,50,1,5,3,2,1,1,1,2,2,1,6,1,1,4,0,0,0,0,0,0,1,0,0,1,1,2,1,2,1,1,1,1,2,1,100,0,,50,85,0,90,15,85,75,75,55,70,40,80,50,70,80,0,80,90,70,85,15,50,15,70,2,3,2,1,1,2,1,2,2,4,3,1,4,1,1,1,1,2,4,1,1,1,10,3,3,3,1,4,2,95,95,95,50,65,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238306,2,,1,2,2,7,2,7,1,1,1,6,1,4,7,2,65,1,5,3,2,1,0,1,2,2,1,5,1,1,1,,,,,,,,,,,,2,1,1,2,1,1,1,2,1,100,0,,0,100,0,95,5,100,95,90,15,5,15,100,30,70,30,0,95,30,100,95,10,95,45,100,2,3,2,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,2,1,1,8,3,3,2,1,2,2,100,100,100,95,95,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238312,2,,1,6,1,7,1,7,6,2,2,1,1,3,1,1,34,1,5,3,2,1,3,2,1,2,1,5,1,1,5,,,,,,,,,,,,1,2,2,1,2,1,2,2,1,15,70,40,,70,70,15,100,30,15,40,60,70,40,30,50,50,100,50,100,100,40,50,85,70,85,40,3,1,1,2,2,1,1,2,2,4,4,3,7,6,2,1,2,3,6,3,4,2,8,2,2,2,2,3,3,85,85,85,40,85,2,WA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238330,2,,1,4,2,7,2,7,1,2,4,1,1,7,4,2,39,1,2,3,2,3,2,1,2,2,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,100,0,,15,100,0,70,15,70,70,50,40,15,40,50,50,50,40,0,70,60,15,60,15,70,70,85,3,5,3,5,5,2,5,1,1,2,4,1,3,1,2,1,1,2,4,2,1,1,9,2,3,2,2,2,3,50,85,50,85,40,2,NV,1,0,1,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,238336,,,1,3,2,7,2,6,3,,2,4,1,4,7,1,71,1,5,3,2,1,0,1,1,2,1,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238342,2,,1,,2,6,3,6,1,,4,4,1,6,4,2,80,1,2,3,2,1,0,1,1,2,1,3,1,1,4,0,0,0,0,1,0,1,0,1,1,0,2,2,2,2,2,1,1,2,1,100,0,,15,70,15,70,50,70,70,60,50,40,40,100,40,85,100,15,85,85,50,85,50,50,85,60,2,2,2,1,1,2,1,3,4,4,3,2,4,4,1,1,1,3,4,2,2,3,8,2,2,2,2,2,2,85,85,85,50,70,2,NV,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238348,2,,1,2,4,7,2,6,1,2,2,6,1,7,6,2,27,1,4,3,2,6,0,1,2,2,1,3,2,2,6,,,,,,,,,,,,1,1,2,2,2,1,1,1,1,70,0,,40,85,30,70,15,70,70,70,15,30,50,70,50,70,50,15,70,15,70,70,40,70,50,70,3,1,1,1,1,1,1,3,2,3,3,2,1,2,2,2,1,4,2,2,1,1,3,2,3,2,1,3,3,50,50,50,50,50,2,NV,1,0,1,1,0,0,0,0,0,0
ANES2024TimeSeries_20250808,238371,2,,1,2,4,7,5,7,3,1,1,4,2,2,7,2,75,5,5,3,2,1,0,1,1,2,1,4,2,1,2,,,,,,,,,,,,2,1,2,2,2,1,1,2,1,50,0,70,15,85,0,85,0,60,85,85,15,15,15,50,15,70,15,0,50,40,40,85,0,50,30,85,4,4,2,1,1,5,1,3,2,5,2,2,2,1,1,1,1,2,4,2,2,2,3,3,3,3,2,3,3,50,50,50,50,50,2,NV,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,238407,2,,1,6,1,6,1,6,7,1,6,1,2,1,1,2,39,5,4,3,2,1,2,1,2,2,1,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,2,1,0,90,30,,0,100,0,,,0,40,40,95,95,,60,,,100,100,100,,0,60,30,100,0,3,1,1,5,3,4,5,2,1,4,1,2,5,4,7,6,7,3,7,1,1,1,10,2,3,2,3,2,4,,,,0,,,OR,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238413,2,,1,5,2,6,2,6,6,1,7,2,2,6,2,1,18,5,2,3,2,3,0,2,1,2,1,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,30,65,30,,15,75,25,55,50,40,65,55,70,60,55,50,50,90,45,50,65,30,30,60,40,75,25,2,1,2,3,4,2,3,2,4,3,2,2,6,2,2,4,6,2,5,2,1,1,7,2,2,1,1,3,2,95,95,,5,,2,CA,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,238431,3,,,6,1,7,,,7,,,,,,,,80,2,5,,,1,,,,,,6,,,,,,,,,,,,,,,2,2,,1,,0,2,1,1,0,100,,,,100,0,100,100,70,60,70,100,70,100,60,100,,100,100,100,40,40,85,40,100,30,,1,1,4,1,3,1,2,2,5,,3,,,,,,2,,4,,,,,,,,,2,100,100,100,0,100,,OR,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238437,2,,1,6,1,6,3,6,6,2,2,1,4,4,4,1,52,1,3,3,2,1,1,2,1,2,1,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,2,2,1,0,80,30,,0,90,0,60,15,15,50,40,70,60,50,60,50,70,60,50,85,50,50,70,60,100,0,3,2,2,3,3,1,2,2,2,3,3,2,4,4,4,2,4,2,6,3,3,2,7,2,3,2,3,2,2,100,100,,30,100,1,WA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,238449,2,,1,6,1,5,1,5,7,1,7,1,2,7,2,1,39,1,4,3,1,3,2,1,1,2,1,5,2,1,5,,,,,,,,,,,,2,1,2,1,2,1,2,1,1,15,60,30,,0,85,15,100,40,15,40,30,85,60,15,40,15,100,70,50,50,15,0,70,40,50,30,3,2,2,2,3,3,1,1,1,2,2,2,7,4,2,1,6,3,4,1,1,2,8,3,3,2,2,2,3,40,85,40,50,70,2,OR,0,1,0,0,0,1,1,0,0,0
